Date,AAPL,AMZN,DAID,FBBK,MSFT,TSLA,TWTR
2015-11-20,27.50279,668.450012,58.85071899999999,107.32,49.128754,44.001999,26.27
2015-11-23,27.145464,678.98999,58.627953000000005,106.949997,49.128754,43.549999,25.200001
2015-11-24,27.405964,671.150024,58.25664499999999,105.739998,49.183151,43.650002,25.52
2015-11-25,27.210007,675.340027,59.021526,105.410004,48.675461,45.928001,26.059998999999998
2015-11-27,27.159291999999997,673.26001,61.227036,105.449997,48.893044,46.321999,25.75
2015-11-30,27.272257,664.799988,62.920155,104.239998,49.273819,46.051998,25.4
2015-12-01,27.050945000000002,679.0599980000001,61.791412,107.120003,50.062553,47.438,25.530001000000002
2015-12-02,26.806573999999998,676.01001,61.51664,106.07,50.053486,46.397999,25.4
2015-12-03,26.557596000000004,666.25,58.234367000000006,104.379997,49.137828999999996,46.542,25.9
2015-12-04,27.440546,672.6400150000001,58.375462,106.18,50.688114,46.076,25.02
2015-12-07,27.267645,669.830017,59.207176000000004,105.610001,50.59745,46.226002,24.459999
2015-12-08,27.256115,677.330017,57.57345600000001,106.489998,50.579315,45.344002,24.99
2015-12-09,26.654422999999998,664.789978,57.246722999999996,104.599998,49.844963,44.903999,24.309998999999998
2015-12-10,26.781214000000002,662.320007,57.358109,105.41999799999999,50.107890999999995,45.414001,25.91
2015-12-11,26.091919,640.150024,55.41993299999999,102.120003,49.010906,43.403999,24.84
2015-12-14,25.930546,657.909973,54.172363,104.660004,49.990028,43.716,24.92
2015-12-15,25.471775,658.6400150000001,56.065987,104.550003,50.044422,44.217999,23.950001
2015-12-16,25.667732,675.77002,56.504116,106.790001,50.887566,46.902,24.299999
2015-12-17,25.123672,670.650024,58.338329,106.220001,50.497719000000004,46.678001,23.309998999999998
2015-12-18,24.44359,664.1400150000001,57.023937,104.040001,49.074364,46.091999,22.99
2015-12-21,24.74329,664.51001,56.065987,104.769997,49.708984,46.512001,22.139999
2015-12-22,24.720234,663.150024,56.712047999999996,105.510002,50.180412,45.990002000000004,22.559998999999998
2015-12-23,25.038372,663.700012,57.803661,104.629997,50.60651,45.939999,22.67
2015-12-28,24.625713,675.200012,57.402664,105.93,50.724377000000004,45.790001000000004,22.530001000000002
2015-12-29,25.068338,693.969971,58.204666,107.260002,51.268337,47.438,22.469998999999998
2015-12-30,24.740984,689.070007,57.6106,106.220001,51.050755,47.618,22.23
