Loads,data_time,PDem,QDem,ZIP_P_P,ZIP_P_I,ZIP_P_Z,ZIP_Q_P,ZIP_Q_I,ZIP_Q_Z
LOAD21,240,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,250,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,260,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,270,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,280,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,290,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,300,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,310,315,379.0417,0.80317,0.095238,0.10159,0.52611,-0.93049,1.4044
LOAD21,320,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,330,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,340,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,350,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,360,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,370,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,380,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,390,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,400,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,410,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,420,347,375.8524,0.72147,0.15553,0.123,0.52481,-0.9167,1.3919
LOAD21,430,502,355.4497,0.74034,0.15335,0.10631,0.81764,-1.2972,1.4796
LOAD21,440,337,166.8912,0.79199,0.15573,0.052285,1.0247,-1.488,1.4633
LOAD21,450,415,164.8963,0.65836,0.23287,0.10877,1.0764,-1.5576,1.4813
LOAD21,460,257,-25.7356,0.54693,0.29183,0.16125,5.7661,-7.5884,2.8223
LOAD21,470,158,-8.0666,0.085823,0.58386,0.33032,2.7058,-2.8626,1.1568
LOAD21,480,140,-8.0666,0.11229,0.57021,0.3175,2.7058,-2.8626,1.1568
LOAD21,490,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,500,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,510,181,176.5638,0.67337,0.17646,0.15017,0.5444,-0.95376,1.4094
LOAD21,520,174,176.5638,0.70529,0.1558,0.13891,0.5444,-0.95376,1.4094
LOAD21,530,40,-3.338,0.2755,0.47175,0.25275,2.0078,-1.7744,0.76653
LOAD21,540,65,-3.338,0.12338,0.55569,0.32092,2.0078,-1.7744,0.76653
LOAD21,550,1489,-0.60433,0.71433,0.17516,0.1105,6.0576,-7.9667,2.9091
LOAD21,560,1840,201.8736,0.71491,0.17295,0.11214,0.54013,-0.94832,1.4082
LOAD21,570,1774,195.495,0.74732,0.15584,0.096843,0.53496,-0.89734,1.3624
LOAD21,580,578,195.495,0.41824,0.35893,0.22284,0.53496,-0.89734,1.3624
LOAD21,590,754,190.3652,0.34607,0.40326,0.25066,0.69511,-1.1116,1.4165
LOAD21,600,892,165.9667,0.25296,0.46025,0.28679,0.72148,-1.1475,1.426
LOAD21,610,830,169.4392,0.29725,0.42754,0.2752,0.80209,-1.2968,1.4947
LOAD21,620,2903,1168.5995,0.93602,-0.37465,0.43862,0.87624,-1.4092,1.5329
LOAD21,630,2563,991.4314,1.0259,-0.48365,0.45779,0.94065,-1.4969,1.5563
LOAD21,640,223,-7.7289,0.85543,0.083543,0.061031,7.0898,-9.623,3.5332
LOAD21,650,333,-7.7289,0.57285,0.055946,0.3712,7.0898,-9.623,3.5332
LOAD21,660,319,-5.7341,0.55411,0.058401,0.38749,7.0386,-9.5408,3.5022
LOAD21,670,319,-5.7341,0.55411,0.058401,0.38749,7.0386,-9.5408,3.5022
LOAD21,680,283,-0.60433,0.49739,0.06583,0.43678,6.0576,-7.9667,2.9091
LOAD21,690,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,700,315,379.0417,0.80317,0.095238,0.10159,0.52611,-0.93049,1.4044
LOAD21,710,315,379.0417,0.80317,0.095238,0.10159,0.52611,-0.93049,1.4044
LOAD21,720,315,379.0417,0.80317,0.095238,0.10159,0.52611,-0.93049,1.4044
LOAD21,730,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,740,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,750,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,760,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,770,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,780,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,790,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,800,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,810,155,176.5638,0.80645,0.090323,0.10323,0.5444,-0.95376,1.4094
LOAD21,820,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,830,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,840,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,850,175,201.8736,0.80571,0.091429,0.10286,0.54013,-0.94832,1.4082
LOAD21,860,369,201.8736,0.8168,0.099458,0.08374,0.54013,-0.94832,1.4082
LOAD21,870,218,29.4705,0.73394,0.15826,0.1078,2.1342,-1.6714,0.53719
LOAD21,880,224,26.7368,0.71562,0.17973,0.10464,1.992,-1.4779,0.48583
LOAD21,890,334,194.7927,0.83623,0.11665,0.047126,0.73247,-0.92959,1.1971
LOAD21,900,358,203.905,0.76263,0.14,0.097374,0.74811,-1.0012,1.2531
LOAD21,910,475,203.905,0.88004,0.0692,0.050758,0.74811,-1.0012,1.2531
LOAD21,920,176,-0.60433,0.86773,0.074489,0.057784,6.0576,-7.9667,2.9091
LOAD21,930,175,-11.4337,0.45097,0.3312,0.21783,7.1395,-9.7028,3.5632
LOAD21,940,179,-14.1674,0.65039,0.22106,0.12855,5.878,-7.7585,2.8805
LOAD21,950,357,-19.2971,0.82471,0.11084,0.064454,6.2335,-8.3082,3.0747
LOAD21,960,2315,-28.4094,0.12761,0.025387,0.847,4.3854,-5.4595,2.0741
LOAD21,970,2520,171.7904,0.16622,0.042528,0.79125,0.98812,-1.4569,1.4688
LOAD21,980,548,169.0567,0.77367,0.15571,0.07062,0.98097,-1.4316,1.4506
LOAD21,990,734,348.2198,0.70132,0.19173,0.10695,0.74785,-1.1661,1.4183
LOAD21,1000,630,353.3495,0.71424,0.18505,0.10071,0.66579,-1.0561,1.3904
LOAD21,1010,396,159.7061,0.66013,0.23308,0.10679,0.52934,-0.8083,1.279
LOAD21,1020,300,-30.8473,0.54687,0.3525,0.10063,1.0084,-0.25189,0.24349
LOAD21,1030,225,-8.0666,0.73138,0.18,0.088622,2.7058,-2.8626,1.1568
LOAD21,1040,257,-16.9011,0.89556,0.077043,0.027393,5.0127,-6.4251,2.4123
LOAD21,1050,139,-14.1674,0.60619,0.24993,0.14388,5.878,-7.7585,2.8805
LOAD21,1060,159,-23.2797,0.53623,0.33925,0.12453,3.7674,-4.5059,1.7385
LOAD21,1070,194,-18.5511,0.33175,0.44397,0.22428,3.8903,-4.6945,1.8042
LOAD21,1080,191,-17.3023,0.53749,0.29026,0.17225,6.1195,-8.1321,3.0125
LOAD21,1090,307,157.1322,0.71192,0.17752,0.11055,1.0132,-1.5377,1.5245
LOAD21,1100,603,133.4403,0.58196,0.28988,0.12816,0.94438,-1.295,1.3506
LOAD21,1110,749,161.206,0.38016,0.41429,0.20555,0.65629,-0.89171,1.2354
LOAD21,1120,799,161.206,0.34886,0.43154,0.2196,0.65629,-0.89171,1.2354
LOAD21,1130,857,201.1319,0.48709,0.33295,0.17995,0.87051,-1.0945,1.224
LOAD21,1140,857,201.1319,0.48709,0.33295,0.17995,0.87051,-1.0945,1.224
LOAD21,1150,969,-32.9612,0.34545,0.44142,0.21313,2.1305,-1.8787,0.74813
LOAD21,1160,2754,-22.3641,0.10826,0.15113,0.74061,1.9301,-1.5561,0.62591
LOAD21,1170,1074,-27.8315,0.39901,0.40469,0.19629,1.8337,-1.4148,0.58106
LOAD21,1180,867,181.6852,0.65757,0.21919,0.12324,1.0315,-1.3288,1.2974
LOAD21,1190,816,195.0705,0.68174,0.19333,0.12493,1.0093,-1.3579,1.3486
LOAD21,1200,901,185.9582,0.60988,0.24618,0.14394,0.98387,-1.2748,1.291
LOAD21,1210,1108,-8.1856,0.39765,0.38756,0.21478,2.5648,-2.5101,0.9453
LOAD21,1220,976,-2.7183,0.46557,0.34334,0.19109,2.7542,-2.7897,1.0355
LOAD21,1230,997,6.1162,0.42066,0.37071,0.20863,2.0259,-1.641,0.61518
LOAD21,1240,2660,6.1162,0.16534,0.09485,0.73981,2.0259,-1.641,0.61518
LOAD21,1250,1019,203.1268,0.55545,0.28815,0.15641,0.82203,-1.0277,1.2057
LOAD21,1260,993,203.1268,0.57313,0.27762,0.14924,0.82203,-1.0277,1.2057
LOAD21,1270,947,203.1268,0.6068,0.25759,0.13561,0.82203,-1.0277,1.2057
LOAD21,1280,865,183.2844,0.65207,0.2265,0.12143,0.86678,-1.0821,1.2153
LOAD21,1290,931,183.2844,0.59734,0.25936,0.14331,0.86678,-1.0821,1.2153
LOAD21,1300,1081,160.5037,0.50566,0.3316,0.16274,0.82231,-0.91985,1.0975
LOAD21,1310,840,-22.1318,0.49026,0.35807,0.15167,1.4608,-0.83196,0.37114
LOAD21,1320,704,-5.7297,0.59946,0.28014,0.1204,1.7304,-1.2179,0.48755
LOAD21,1330,753,-5.7297,0.60173,0.27657,0.1217,1.7304,-1.2179,0.48755
LOAD21,1340,713,12.4948,0.63268,0.23823,0.12909,2.2452,-1.9551,0.7099
LOAD21,1350,713,18.8734,0.62934,0.23293,0.13773,2.5315,-2.3651,0.83356
LOAD21,1360,618,21.6071,0.74288,0.16005,0.097071,2.6828,-2.5818,0.89893
LOAD21,1370,469,-8.9233,0.73081,0.16881,0.10038,4.7819,-6.0651,2.2832
LOAD21,1380,621,162.7774,0.73325,0.16858,0.098164,0.71564,-1.1163,1.4006
LOAD21,1390,860,395.3302,0.78059,0.13392,0.085488,0.70784,-1.0408,1.333
LOAD21,1400,847,224.085,0.65532,0.12915,0.21553,0.86125,-1.1803,1.319
LOAD21,1410,844,229.2147,0.6541,0.12961,0.21629,0.72262,-0.99147,1.2688
LOAD21,1420,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,1430,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD21,1440,15,-0.60433,0.86667,0,0.13333,6.0576,-7.9667,2.9091
LOAD22,10,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,20,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,30,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,40,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,50,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,60,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,70,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,80,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,90,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,100,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,110,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,120,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,130,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,140,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,150,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,160,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,170,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,180,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,190,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,200,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,210,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,220,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,230,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,240,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,250,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,260,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,270,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,280,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,290,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,300,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,310,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,320,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,330,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,340,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,350,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,360,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,370,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,380,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,390,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,400,3436.37,125.0207,0.029973,0.00291,0.96712,0.63717,-1.0709,1.4337
LOAD22,410,3436.37,125.0207,0.029973,0.00291,0.96712,0.63717,-1.0709,1.4337
LOAD22,420,3436.37,125.0207,0.029973,0.00291,0.96712,0.63717,-1.0709,1.4337
LOAD22,430,49,-12.9183,0.4949,0.4898,0.015306,1.5421,-1.0604,0.51832
LOAD22,440,201,15.1515,0.65398,0.25672,0.089303,1.838,-1.3112,0.47319
LOAD22,450,208,11.9622,0.63365,0.28038,0.085962,1.7355,-1.1686,0.43317
LOAD22,460,632,-2.6174,0.15791,0.44658,0.39551,1.4051,-0.70929,0.30417
LOAD22,470,502,20.1633,0.21295,0.35665,0.4304,2.0343,-1.5841,0.54983
LOAD22,480,558,-32.6879,0.21487,0.44624,0.33889,1.0605,-0.23016,0.16963
LOAD22,490,770,-38.1553,0.12532,0.51756,0.35712,1.0211,-0.17536,0.15424
LOAD22,500,622,20.1633,0.14871,0.42096,0.43032,2.0343,-1.5841,0.54983
LOAD22,510,648,8.3173,0.14475,0.44259,0.41265,1.6346,-1.0284,0.39377
LOAD22,520,490,-19.9307,0.25163,0.39698,0.35139,1.1741,-0.38806,0.21397
LOAD22,530,684,-13.5521,0.1231,0.58754,0.28936,1.2461,-0.48823,0.2421
LOAD22,540,900,60.1454,0.18889,0.58138,0.22973,0.68961,-0.44429,0.75468
LOAD22,550,965,6.0061,0.16423,0.58347,0.2523,0.55168,-0.4001,0.84841
LOAD22,560,725,6.0061,0.25832,0.54821,0.19348,0.55168,-0.4001,0.84841
LOAD22,570,2415,401.1019,0.82923,0.13044,0.040335,1.3671,-0.99892,0.63181
LOAD22,580,2402,453.9531,0.76227,0.15373,0.084001,1.4502,-1.143,0.6928
LOAD22,590,2695,453.9531,0.74656,0.16262,0.090824,1.4502,-1.143,0.6928
LOAD22,600,2411,332.8718,0.72973,0.17285,0.097424,1.6989,-1.2221,0.52322
LOAD22,610,828,-50.3781,0.25384,0.47272,0.27344,0.71853,-0.53678,0.81825
LOAD22,620,800,-55.8455,0.26948,0.46916,0.26136,0.70174,-0.47575,0.77401
LOAD22,630,2722,-55.8455,0.080963,0.12775,0.79129,0.70174,-0.47575,0.77401
LOAD22,640,780,-55.8455,0.27946,0.4635,0.25704,0.70174,-0.47575,0.77401
LOAD22,650,438,15.1515,0.5855,0.27534,0.13916,1.838,-1.3112,0.47319
LOAD22,660,391,18.3408,0.66726,0.22066,0.11207,1.9571,-1.4768,0.5197
LOAD22,670,543,18.3408,0.51289,0.31138,0.17573,1.9571,-1.4768,0.5197
LOAD22,680,471,23.8082,0.60531,0.24662,0.14807,2.2135,-1.8334,0.61984
LOAD22,690,583,23.8082,0.48902,0.19925,0.31173,2.2135,-1.8334,0.61984
LOAD22,700,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,710,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,720,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,730,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,740,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,750,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,760,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,770,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,780,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,790,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,800,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,810,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,820,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,830,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,840,31,-4.7173,0.75323,0.21677,0.03,3.0872,-3.4206,1.3334
LOAD22,850,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,860,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,870,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,880,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,890,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,900,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,910,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,920,130,122.287,0.79462,0.12123,0.084154,0.63165,-1.0337,1.402
LOAD22,930,411,122.287,0.82603,0.1055,0.068467,0.63165,-1.0337,1.402
LOAD22,940,423,23.8082,0.87825,0.078865,0.042884,2.2135,-1.8334,0.61984
LOAD22,950,717,15.6071,0.65439,0.2246,0.121,1.8539,-1.3333,0.4794
LOAD22,960,483,23.8082,0.75424,0.15478,0.090973,2.2135,-1.8334,0.61984
LOAD22,970,573,23.8082,0.61693,0.23885,0.14422,2.2135,-1.8334,0.61984
LOAD22,980,436,20.6189,0.58406,0.26601,0.14993,2.0547,-1.6126,0.55783
LOAD22,990,486,16.3441,0.58076,0.26704,0.1522,2.5925,-2.4683,0.87582
LOAD22,1000,622,16.3441,0.63641,0.23084,0.13275,2.5925,-2.4683,0.87582
LOAD22,1010,598,20.6189,0.45326,0.34395,0.20279,2.0547,-1.6126,0.55783
LOAD22,1020,443,-3.073,0.32743,0.46795,0.20463,1.3973,-0.69849,0.30114
LOAD22,1030,456,9.2285,0.30461,0.45829,0.23711,1.6584,-1.0614,0.40307
LOAD22,1040,3868.37,135.7772,0.056587,0.056608,0.88681,0.82777,-0.95191,1.1241
LOAD22,1050,3908.37,135.7772,0.05478,0.06309,0.88213,0.82777,-0.95191,1.1241
LOAD22,1060,3817.37,127.1206,0.059792,0.04949,0.89072,0.80619,-0.87261,1.0664
LOAD22,1070,3732.37,138.5109,0.062748,0.033094,0.90416,0.83504,-0.9786,1.1436
LOAD22,1080,810,119.6565,0.23531,0.49709,0.2676,0.94307,-1.0474,1.1043
LOAD22,1090,790,119.6565,0.2443,0.4922,0.26349,0.94307,-1.0474,1.1043
LOAD22,1100,1097,96.8758,0.28997,0.47369,0.23634,0.88202,-0.85805,0.97602
LOAD22,1110,1011,-36.0515,0.2362,0.51739,0.24641,1.3496,-0.67977,0.33013
LOAD22,1120,5608,897.5005,0.46443,-0.10458,0.64015,0.93572,-1.3743,1.4386
LOAD22,1130,5528,871.7048,0.44533,-0.094627,0.64929,0.89342,-1.2785,1.3851
LOAD22,1140,3203,-32.6879,0.06522,0.16391,0.77087,1.0605,-0.23016,0.16963
LOAD22,1150,3161,-55.4686,0.11572,0.11142,0.77286,0.92146,-0.036785,0.11533
LOAD22,1160,1855,363.2402,0.65903,-0.060345,0.40132,0.90325,-1.1529,1.2497
LOAD22,1170,3757,363.2402,0.32731,-0.040814,0.71351,0.90325,-1.1529,1.2497
LOAD22,1180,1173,-97.7619,0.15037,0.50703,0.3426,0.61226,-0.15053,0.53827
LOAD22,1190,953,-102.0367,0.24804,0.44307,0.30889,0.78996,-0.411,0.62104
LOAD22,1200,859,-113.8826,0.29346,0.42423,0.28232,0.76096,-0.3322,0.57124
LOAD22,1210,909,-26.5167,0.24508,0.48754,0.26738,0.62137,-0.4256,0.80423
LOAD22,1220,1016,38.5573,0.33415,0.42866,0.23719,0.77232,-0.51779,0.74547
LOAD22,1230,1128,38.5573,0.38041,0.4595,0.16009,0.77232,-0.51779,0.74547
LOAD22,1240,1143,33.2681,0.3909,0.43563,0.17347,0.6593,-0.52926,0.86997
LOAD22,1250,1349,62.4274,0.30482,0.46166,0.23352,0.70319,-0.72033,1.0171
LOAD22,1260,1333,33.2681,0.31808,0.47188,0.21004,0.6593,-0.52926,0.86997
LOAD22,1270,3138,870.3419,0.83658,-0.24027,0.40369,0.90621,-1.3744,1.4682
LOAD22,1280,3270,926.6598,0.84407,-0.23823,0.39416,0.95246,-1.4366,1.4841
LOAD22,1290,3080,920.2812,0.86649,-0.27096,0.40447,0.94872,-1.4226,1.4739
LOAD22,1300,725,8.7729,0.53814,0.30385,0.15801,1.6464,-1.0447,0.39838
LOAD22,1310,795,4.4981,0.52245,0.31181,0.16574,2.0971,-1.7554,0.65831
LOAD22,1320,506,7.6874,0.58379,0.27889,0.13731,2.2074,-1.9141,0.70673
LOAD22,1330,523,10.9013,0.63002,0.23679,0.13319,3.0678,-3.2279,1.1602
LOAD22,1340,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,1350,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,1360,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,1370,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD22,1380,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,1390,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,1400,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,1410,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,1420,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,1430,124,125.0207,0.83065,0.080645,0.08871,0.63717,-1.0709,1.4337
LOAD22,1440,24,-1.528,0.95833,0,0.041667,5.9455,-7.7869,2.8414
LOAD23,10,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,20,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,30,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,40,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,50,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,60,249,252.8124,0.65141,0.19116,0.15743,0.51758,-0.92009,1.4025
LOAD23,70,249,252.8124,0.65141,0.19116,0.15743,0.51758,-0.92009,1.4025
LOAD23,80,229,227.5026,0.63843,0.19913,0.16245,0.51842,-0.92121,1.4028
LOAD23,90,229,227.5026,0.63843,0.19913,0.16245,0.51842,-0.92121,1.4028
LOAD23,100,229,227.5026,0.63843,0.19913,0.16245,0.51842,-0.92121,1.4028
LOAD23,110,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,120,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,130,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,140,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,150,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,160,249,252.8124,0.65141,0.19116,0.15743,0.51758,-0.92009,1.4025
LOAD23,170,249,252.8124,0.65141,0.19116,0.15743,0.51758,-0.92009,1.4025
LOAD23,180,249,252.8124,0.65141,0.19116,0.15743,0.51758,-0.92009,1.4025
LOAD23,190,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,200,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,210,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,220,229,227.5026,0.63843,0.19913,0.16245,0.51842,-0.92121,1.4028
LOAD23,230,229,227.5026,0.63843,0.19913,0.16245,0.51842,-0.92121,1.4028
LOAD23,240,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,250,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,260,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,270,249,252.8124,0.65141,0.19116,0.15743,0.51758,-0.92009,1.4025
LOAD23,280,249,252.8124,0.65141,0.19116,0.15743,0.51758,-0.92009,1.4025
LOAD23,290,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,300,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,310,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,320,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,330,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,340,49,-0.28498,0.044898,0.56327,0.39184,7.25,-9.88,3.63
LOAD23,350,229,227.5026,0.63843,0.19913,0.16245,0.51842,-0.92121,1.4028
LOAD23,360,229,227.5026,0.63843,0.19913,0.16245,0.51842,-0.92121,1.4028
LOAD23,370,429,480.6,0.71375,0.15291,0.13333,0.51399,-0.91531,1.4013
LOAD23,380,249,252.8124,0.65141,0.19116,0.15743,0.51758,-0.92009,1.4025
